,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,VAD_2,DOA_2,VAD_3,DOA_3,J,MUSIC_0,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_time,MUSIC_1,aMUSIC_1,NormMUSIC_1,aNormMUSIC_1,SRP_PHAT_1,MUSIC_2,MUSIC_3,aMUSIC_2,aMUSIC_3,NormMUSIC_2,NormMUSIC_3,aNormMUSIC_2,aNormMUSIC_3,SRP_PHAT_2,SRP_PHAT_3
32,1.9125,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-62.0,0.008084535598754883,-26.0,0.011206388473510742,121.0,0.007877588272094727,122.0,0.011281490325927734,-124.0,0.03164100646972656,168.0,176.0,-163.0,-178.0,121.0,-57.00000000000001,,-141.0,,-18.0,,-14.0,,-90.0,
33,1.9500000000000002,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-159.0,0.00804591178894043,-69.0,0.01145172119140625,121.0,0.00778651237487793,-164.0,0.010856151580810547,-130.0,0.03149557113647461,-45.0,-159.0,-161.0,122.0,125.00000000000001,-93.0,,-123.00000000000001,,-46.0,,-138.0,,-90.0,
34,1.9875,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-152.0,0.008730173110961914,-51.0,0.011540651321411133,121.0,0.007787466049194336,-162.0,0.011487483978271484,-135.0,0.03341245651245117,-36.0,-22.0,-47.0,123.00000000000001,-101.0,-84.0,,-138.0,,-48.00000000000001,,-40.0,,-88.0,
35,2.025,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-157.0,0.009050607681274414,-146.0,0.011382102966308594,-47.0,0.007686138153076172,-45.0,0.011523723602294922,103.0,0.03220319747924805,-99.0,-23.0,-98.0,-99.0,-102.0,-52.0,,-24.000000000000004,,-94.0,,-164.0,,-179.0,
36,2.0625,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,125.00000000000001,0.008260965347290039,-77.0,0.011349201202392578,123.00000000000001,0.007653236389160156,128.0,0.011629343032836914,105.00000000000001,0.03186917304992676,-93.0,130.0,-99.0,-100.0,-103.0,-32.0,,-145.0,,-58.00000000000001,,-25.0,,-179.0,
37,2.0999999999999996,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-82.0,0.008748769760131836,-78.0,0.011357307434082031,123.00000000000001,0.00768589973449707,125.00000000000001,0.011548995971679688,110.0,0.032026052474975586,-99.0,131.0,-99.0,-101.0,-105.00000000000001,-139.0,,-26.0,,-43.0,,-152.0,,-179.0,
38,2.1374999999999997,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-98.0,0.008722543716430664,-92.0,0.011312484741210938,122.0,0.007886648178100586,-100.0,0.011156320571899414,-112.0,0.03200387954711914,-79.0,144.0,-99.0,126.0,115.0,-29.000000000000004,,-20.0,,-43.0,,-140.0,,-179.0,
39,2.175,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,140.0,0.00902414321899414,-95.0,0.010674238204956055,123.00000000000001,0.008661270141601562,-99.0,0.012140274047851562,-113.0,0.032586097717285156,-103.0,156.0,-100.0,124.0,116.00000000000001,-33.0,,-121.0,,-50.0,,-27.0,,-90.0,
40,2.2125,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-178.0,0.008893966674804688,144.0,0.011176109313964844,123.00000000000001,0.007739543914794922,178.0,0.011060476303100586,112.0,0.03161048889160156,-100.0,172.0,-102.0,-101.0,-107.0,-109.0,,-22.0,,-44.0,,-22.0,,-91.0,
41,2.25,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,129.0,0.009124279022216797,-16.0,0.010616540908813477,123.00000000000001,0.008653879165649414,-17.0,0.01128387451171875,107.0,0.030823230743408203,-162.0,-170.0,-102.0,-100.0,-103.0,-48.00000000000001,,-14.999999999999998,,-48.00000000000001,,-153.0,,-91.0,
42,2.2874999999999996,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-23.0,0.008856058120727539,-66.0,0.010645389556884766,-159.0,0.008454561233520508,-135.0,0.011120080947875977,102.0,0.030925989151000977,-159.0,-125.00000000000001,-103.0,-100.0,-101.0,-29.000000000000004,,-3.0000000000000004,,-44.0,,-32.0,,-91.0,
43,2.3249999999999997,2.0,dummy,4.0,1.0,116.96291062728196,1.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-9.0,0.00889444351196289,-101.0,0.010513782501220703,-58.00000000000001,0.008435726165771484,-59.00000000000001,0.01056671142578125,104.0,0.03180432319641113,-32.0,-47.0,-100.0,-100.0,-102.0,-143.0,,-17.0,,-50.0,,-29.999999999999996,,-91.0,
44,2.3625,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-105.00000000000001,0.009066581726074219,-144.0,0.01082158088684082,119.0,0.008597612380981445,117.0,0.011918783187866211,-106.0,0.031717538833618164,-139.0,82.0,-139.0,-29.999999999999996,90.0,-40.0,,-72.0,,-16.0,,-92.0,,-90.0,
45,2.4,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,130.0,0.008944988250732422,133.0,0.010735034942626953,119.0,0.008419513702392578,118.00000000000001,0.01053476333618164,115.0,0.031780242919921875,91.0,-49.0,91.0,-32.0,90.0,-131.0,,-32.0,,-46.0,,-91.0,,-90.0,
46,2.4375,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,121.0,0.009043216705322266,119.99999999999999,0.010347127914428711,119.99999999999999,0.008778810501098633,119.99999999999999,0.011047124862670898,118.00000000000001,0.030769824981689453,-4.0,-102.0,-167.0,-16.0,90.0,17.0,,141.0,,-49.0,,-91.0,,-90.0,
47,2.4749999999999996,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,121.0,0.009113073348999023,123.00000000000001,0.010524749755859375,121.0,0.008697748184204102,119.99999999999999,0.010379314422607422,119.0,0.03514599800109863,-28.0,-160.0,-32.0,-32.0,-90.0,,,,,,,,,,
48,2.5124999999999997,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,131.0,0.00890803337097168,124.0,0.010610818862915039,119.99999999999999,0.008466243743896484,121.0,0.011397600173950195,119.0,0.03151249885559082,-23.0,-155.0,-36.0,-89.0,-90.0,,,,,,,,,,
49,2.55,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,122.0,0.008789777755737305,127.00000000000001,0.011789321899414062,121.0,0.008461952209472656,122.0,0.010570287704467773,121.0,0.031623125076293945,-50.0,-52.0,-33.0,-89.0,-90.0,,,,,,,,,,
50,2.5875,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,119.0,0.008776187896728516,126.0,0.010642528533935547,119.99999999999999,0.008762836456298828,121.0,0.010458946228027344,119.99999999999999,0.03184032440185547,-19.0,-90.0,-87.0,-89.0,-90.0,,,,,,,,,,
51,2.625,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,117.0,0.008518457412719727,119.99999999999999,0.01217794418334961,119.99999999999999,0.008780241012573242,121.0,0.010738611221313477,119.99999999999999,0.031983375549316406,-154.0,-141.0,-94.0,-92.0,-90.0,,,,,,,,,,
52,2.6624999999999996,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,1.0,-91.50825060730227,1.0,-126.15106975277008,1.0,123.00000000000001,0.008002519607543945,125.00000000000001,0.011471748352050781,122.0,0.008530378341674805,122.0,0.010533809661865234,119.99999999999999,0.03157615661621094,-9.0,-5.0,90.0,-165.0,90.0,,,,,,,,,,
53,2.6999999999999997,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,124.0,0.008242130279541016,125.00000000000001,0.011373758316040039,122.0,0.0077075958251953125,124.0,0.011290550231933594,118.00000000000001,0.031696319580078125,-173.0,-95.0,-124.0,-143.0,-2.0,,,,,,,,,,
54,2.7375,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,118.00000000000001,0.008027076721191406,126.0,0.011144638061523438,122.0,0.007765293121337891,123.00000000000001,0.011324405670166016,119.99999999999999,0.03230571746826172,-21.0,-10.0,-125.00000000000001,-126.0,-3.0000000000000004,,,,,,,,,,
55,2.775,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,128.0,0.008288383483886719,132.0,0.01093149185180664,121.0,0.0077228546142578125,121.0,0.011162996292114258,119.0,0.031667470932006836,-50.0,-177.0,-122.0,-177.0,-3.0000000000000004,,,,,,,,,,
56,2.8125,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,119.99999999999999,0.00814509391784668,137.0,0.011545658111572266,121.0,0.007761478424072266,122.0,0.011350393295288086,119.99999999999999,0.03172731399536133,-97.0,-122.0,-179.0,-176.0,-2.0,,,,,,,,,,
57,2.8499999999999996,2.0,dummy,4.0,1.0,116.96291062728196,0.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,123.00000000000001,0.007994890213012695,123.00000000000001,0.011385679244995117,122.0,0.007826805114746094,122.0,0.01125335693359375,121.0,0.03196072578430176,-112.0,-113.0,-119.99999999999999,-117.0,-122.0,,,,,,,,,,
58,2.9625,2.0,dummy,4.0,0.0,116.96291062728196,1.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-101.0,0.009039878845214844,-100.0,0.010696649551391602,-101.0,0.009686470031738281,-100.0,0.011535406112670898,-102.0,0.031600236892700195,-118.00000000000001,-142.0,-119.99999999999999,-119.99999999999999,-121.0,,,,,,,,,,
59,3.0,2.0,dummy,4.0,0.0,116.96291062728196,1.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-100.0,0.008873462677001953,-100.0,0.010444879531860352,-101.0,0.008377313613891602,-100.0,0.011325359344482422,-101.0,0.03152728080749512,-158.0,-142.0,-36.0,-25.0,91.0,,,,,,,,,,
60,3.0374999999999996,2.0,dummy,4.0,0.0,116.96291062728196,1.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-99.0,0.008820772171020508,-100.0,0.010766983032226562,-100.0,0.008798837661743164,-100.0,0.012464284896850586,-100.0,0.03188681602478027,-40.0,-37.0,-35.0,-29.000000000000004,-94.0,,,,,,,,,,
61,3.0749999999999997,2.0,dummy,4.0,0.0,116.96291062728196,1.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-99.0,0.0090789794921875,-101.0,0.012029886245727539,-100.0,0.008032083511352539,-100.0,0.011288642883300781,-100.0,0.03159689903259277,-37.0,-29.000000000000004,-32.0,-28.0,-93.0,,,,,,,,,,
62,3.1125,2.0,dummy,4.0,0.0,116.96291062728196,1.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-97.0,0.008235931396484375,-103.0,0.011473894119262695,-100.0,0.007821321487426758,-100.0,0.011260747909545898,-100.0,0.03180646896362305,-39.0,-39.0,-31.0,-25.0,-116.00000000000001,,,,,,,,,,
63,3.15,2.0,dummy,4.0,0.0,116.96291062728196,1.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-94.0,0.008110284805297852,-100.0,0.011374950408935547,-99.0,0.0077037811279296875,-100.0,0.011324405670166016,-101.0,0.03156900405883789,-40.0,-38.0,-32.0,-27.0,-117.0,,,,,,,,,,
64,3.1875,2.0,dummy,4.0,0.0,116.96291062728196,1.0,-102.46434711490522,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,-100.0,0.008028745651245117,-101.0,0.011365652084350586,-101.0,0.007735252380371094,-101.0,0.011459112167358398,-102.0,0.03185558319091797,-44.0,-156.0,-26.0,-24.000000000000004,-85.0,,,,,,,,,,
