,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,J,MUSIC_0,MUSIC_1,MUSIC_time,aMUSIC_0,aMUSIC_1,aMUSIC_time,NormMUSIC_0,NormMUSIC_1,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_1,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_1,SRP_PHAT_time
21,1.7625000000000002,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010670661926269531,73.0,,0.01970696449279785,73.0,,0.009397029876708984,73.0,,0.020274639129638672,74.0,,0.02721381187438965
22,1.8,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010596036911010742,73.0,,0.019551515579223633,73.0,,0.010042667388916016,73.0,,0.019443511962890625,73.0,,0.02968883514404297
23,1.8375000000000001,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,143.0,72.0,0.01059412956237793,140.0,71.0,0.019395828247070312,143.0,72.0,0.010301828384399414,141.0,72.0,0.019649028778076172,126.0,73.0,0.028118371963500977
24,1.875,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,142.0,72.0,0.009853839874267578,143.0,72.0,0.020294189453125,158.0,72.0,0.009274005889892578,144.0,72.0,0.01999640464782715,123.00000000000001,74.0,0.027812480926513672
25,1.9125,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,72.0,0.009984016418457031,57.00000000000001,73.0,0.019578218460083008,57.00000000000001,72.0,0.011497974395751953,57.00000000000001,73.0,0.01968240737915039,122.0,74.0,0.028908252716064453
26,1.9500000000000002,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,57.00000000000001,0.010867834091186523,115.0,58.00000000000001,0.020090818405151367,72.0,57.00000000000001,0.010832071304321289,72.0,57.00000000000001,0.02078533172607422,73.0,58.00000000000001,0.028460979461669922
27,1.9875,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,71.0,58.00000000000001,0.010712623596191406,160.0,58.00000000000001,0.019213199615478516,72.0,58.00000000000001,0.010147809982299805,71.0,57.00000000000001,0.01921844482421875,121.0,58.00000000000001,0.02730727195739746
28,2.025,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,155.0,58.00000000000001,0.009834527969360352,124.0,58.00000000000001,0.020318269729614258,99.0,58.00000000000001,0.009317159652709961,98.0,57.00000000000001,0.019423484802246094,127.00000000000001,58.00000000000001,0.02830672264099121
29,2.0625,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,103.0,58.00000000000001,0.010167121887207031,154.0,58.00000000000001,0.01968216896057129,80.0,58.00000000000001,0.010195255279541016,99.0,57.00000000000001,0.01954197883605957,102.0,58.00000000000001,0.028429031372070312
30,2.0999999999999996,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,103.0,58.00000000000001,0.010490894317626953,125.00000000000001,58.00000000000001,0.01972198486328125,102.0,58.00000000000001,0.010098457336425781,126.0,57.00000000000001,0.02136540412902832,97.0,59.00000000000001,0.02837061882019043
31,2.1374999999999997,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,73.0,57.00000000000001,0.01062917709350586,72.0,57.00000000000001,0.01984381675720215,73.0,57.00000000000001,0.01008296012878418,72.0,57.00000000000001,0.019338607788085938,97.0,73.0,0.028305768966674805
32,2.175,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,58.00000000000001,73.0,0.010712385177612305,59.00000000000001,70.0,0.01945638656616211,57.00000000000001,73.0,0.010226726531982422,59.00000000000001,72.0,0.019298315048217773,96.00000000000001,73.0,0.028374671936035156
33,2.2125,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,58.00000000000001,73.0,0.010521173477172852,138.0,71.0,0.020731210708618164,57.00000000000001,73.0,0.011065244674682617,141.0,72.0,0.019388198852539062,124.0,73.0,0.028059720993041992
34,2.25,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,56.0,72.0,0.010661840438842773,57.00000000000001,73.0,0.01939558982849121,56.0,72.0,0.01015472412109375,57.00000000000001,73.0,0.019231319427490234,113.0,73.0,0.027522802352905273
35,2.2874999999999996,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,112.0,72.0,0.010770320892333984,104.0,74.0,0.01924872398376465,61.0,72.0,0.009474992752075195,97.0,73.0,0.020290374755859375,96.00000000000001,73.0,0.02718663215637207
36,2.3249999999999997,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,57.00000000000001,0.009767770767211914,145.0,57.00000000000001,0.02023601531982422,57.00000000000001,72.0,0.009392261505126953,72.0,57.00000000000001,0.020150184631347656,114.00000000000001,73.0,0.027345895767211914
37,2.3625,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,57.00000000000001,0.010522603988647461,114.00000000000001,57.00000000000001,0.02113509178161621,72.0,57.00000000000001,0.009654521942138672,72.0,57.00000000000001,0.02056431770324707,113.0,72.0,0.027209758758544922
38,2.4,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,57.00000000000001,0.010691404342651367,114.00000000000001,57.00000000000001,0.01946544647216797,57.00000000000001,72.0,0.009387731552124023,71.0,57.00000000000001,0.01995539665222168,113.0,72.0,0.02720189094543457
39,2.4375,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,58.00000000000001,0.011537551879882812,147.0,58.00000000000001,0.019867420196533203,57.00000000000001,72.0,0.009381532669067383,71.0,58.00000000000001,0.019847869873046875,125.00000000000001,72.0,0.027519702911376953
40,2.4749999999999996,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,58.00000000000001,0.011420726776123047,147.0,58.00000000000001,0.01988959312438965,58.00000000000001,72.0,0.009424686431884766,72.0,58.00000000000001,0.02078413963317871,123.00000000000001,72.0,0.028536319732666016
41,2.5124999999999997,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,58.00000000000001,72.0,0.010595560073852539,59.00000000000001,71.0,0.021227359771728516,58.00000000000001,72.0,0.010183334350585938,58.00000000000001,72.0,0.019327640533447266,96.00000000000001,72.0,0.027918577194213867
42,2.55,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,73.0,,0.010671615600585938,72.0,,0.019407272338867188,73.0,,0.010164260864257812,72.0,,0.01921868324279785,72.0,,0.02866220474243164
43,2.5875,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,67.0,,0.01065683364868164,71.0,,0.019256114959716797,69.0,,0.010206460952758789,70.0,,0.01912999153137207,61.0,,0.028202056884765625
44,2.625,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,58.00000000000001,,0.010625362396240234,59.00000000000001,,0.01933121681213379,58.00000000000001,,0.010157108306884766,58.00000000000001,,0.019359350204467773,59.00000000000001,,0.03068852424621582
45,2.6624999999999996,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,58.00000000000001,,0.010762214660644531,58.00000000000001,,0.019373416900634766,58.00000000000001,,0.009380578994750977,58.00000000000001,,0.020099639892578125,58.00000000000001,,0.027261734008789062
46,2.6999999999999997,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,59.00000000000001,,0.009929656982421875,58.00000000000001,,0.019295692443847656,58.00000000000001,,0.010115385055541992,58.00000000000001,,0.019321680068969727,58.00000000000001,,0.028125286102294922
47,2.7375,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,58.00000000000001,,0.010708093643188477,59.00000000000001,,0.020770788192749023,58.00000000000001,,0.009989738464355469,58.00000000000001,,0.019333839416503906,58.00000000000001,,0.028098344802856445
48,2.775,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,58.00000000000001,,0.010586261749267578,58.00000000000001,,0.01948833465576172,57.00000000000001,,0.010099172592163086,58.00000000000001,,0.019316434860229492,58.00000000000001,,0.027245521545410156
49,2.8125,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,57.00000000000001,,0.010450124740600586,58.00000000000001,,0.019350528717041016,57.00000000000001,,0.00940561294555664,57.00000000000001,,0.019899368286132812,58.00000000000001,,0.02737116813659668
50,2.8499999999999996,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,57.00000000000001,,0.009735107421875,58.00000000000001,,0.019461631774902344,57.00000000000001,,0.010077238082885742,57.00000000000001,,0.020949602127075195,58.00000000000001,,0.02814173698425293
51,2.8874999999999997,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,57.00000000000001,,0.010743379592895508,58.00000000000001,,0.019874095916748047,57.00000000000001,,0.011095523834228516,57.00000000000001,,0.01973748207092285,58.00000000000001,,0.02842426300048828
52,2.925,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,58.00000000000001,,0.009836196899414062,58.00000000000001,,0.01938796043395996,58.00000000000001,,0.010081768035888672,58.00000000000001,,0.0192415714263916,58.00000000000001,,0.028156518936157227
53,2.9625,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,58.00000000000001,,0.010584354400634766,59.00000000000001,,0.020983219146728516,58.00000000000001,,0.010171890258789062,58.00000000000001,,0.019311904907226562,58.00000000000001,,0.028865814208984375
54,3.0,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,59.00000000000001,,0.010576009750366211,59.00000000000001,,0.019247770309448242,58.00000000000001,,0.010135412216186523,58.00000000000001,,0.01912713050842285,58.00000000000001,,0.0282285213470459
55,3.0374999999999996,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,58.00000000000001,,0.010599136352539062,58.00000000000001,,0.019302845001220703,58.00000000000001,,0.010189294815063477,57.00000000000001,,0.021245956420898438,58.00000000000001,,0.02898120880126953
56,3.0749999999999997,2.0,dicit,1.0,0.0,72.30288326295427,1.0,56.35906118067019,1.0,57.00000000000001,,0.010634422302246094,57.00000000000001,,0.019779443740844727,57.00000000000001,,0.010085582733154297,57.00000000000001,,0.01918792724609375,57.00000000000001,,0.027924776077270508
57,3.3375,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010559320449829102,74.0,,0.01914072036743164,73.0,,0.009356021881103516,73.0,,0.019213438034057617,74.0,,0.02750563621520996
58,3.375,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009753227233886719,73.0,,0.020142793655395508,73.0,,0.009202241897583008,73.0,,0.01943659782409668,73.0,,0.030040979385375977
59,3.4124999999999996,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.00994729995727539,73.0,,0.02025461196899414,73.0,,0.00915074348449707,73.0,,0.01944255828857422,73.0,,0.02818012237548828
60,3.4499999999999997,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009881734848022461,73.0,,0.02016735076904297,73.0,,0.009218692779541016,73.0,,0.01951885223388672,73.0,,0.028070449829101562
61,3.4875,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009821176528930664,73.0,,0.020101308822631836,73.0,,0.009287834167480469,73.0,,0.020410776138305664,73.0,,0.028022289276123047
62,3.525,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010711193084716797,73.0,,0.01921248435974121,73.0,,0.009319543838500977,73.0,,0.02057623863220215,73.0,,0.027330636978149414
63,3.5625,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010638713836669922,73.0,,0.019264698028564453,73.0,,0.009244918823242188,73.0,,0.020137786865234375,73.0,,0.027495145797729492
64,3.5999999999999996,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010724306106567383,72.0,,0.01938772201538086,73.0,,0.00925898551940918,73.0,,0.020142078399658203,73.0,,0.027200937271118164
65,3.6374999999999997,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.01004171371459961,71.0,,0.020227432250976562,73.0,,0.009264230728149414,73.0,,0.020334959030151367,73.0,,0.028329133987426758
66,3.675,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,72.0,,0.009849309921264648,72.0,,0.01935553550720215,73.0,,0.009407758712768555,73.0,,0.020038604736328125,73.0,,0.028182029724121094
67,3.7125,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,72.0,,0.011635065078735352,72.0,,0.019487857818603516,73.0,,0.010119199752807617,72.0,,0.019466161727905273,73.0,,0.028035640716552734
68,3.75,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,72.0,,0.010610342025756836,72.0,,0.020775318145751953,73.0,,0.010022640228271484,73.0,,0.01945185661315918,73.0,,0.028441429138183594
69,3.7874999999999996,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010720014572143555,73.0,,0.020717144012451172,73.0,,0.010931253433227539,73.0,,0.020502090454101562,73.0,,0.028026580810546875
70,3.8249999999999997,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,74.0,,0.010724067687988281,73.0,,0.019682884216308594,73.0,,0.009987592697143555,73.0,,0.019330978393554688,73.0,,0.028049945831298828
71,3.8625,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,74.0,,0.010481119155883789,74.0,,0.019442319869995117,73.0,,0.010135173797607422,73.0,,0.01924896240234375,73.0,,0.027987241744995117
72,3.9,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,74.0,,0.010810375213623047,74.0,,0.019819974899291992,73.0,,0.009427070617675781,73.0,,0.020271778106689453,73.0,,0.027712106704711914
73,3.9375,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,74.0,,0.010645389556884766,74.0,,0.01935267448425293,73.0,,0.009282350540161133,73.0,,0.02031111717224121,73.0,,0.027250051498413086
74,3.9749999999999996,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009697914123535156,73.0,,0.02003192901611328,73.0,,0.00919342041015625,73.0,,0.01914191246032715,73.0,,0.028218746185302734
75,4.0125,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009767532348632812,73.0,,0.019392967224121094,73.0,,0.010120630264282227,73.0,,0.01934671401977539,73.0,,0.02837061882019043
76,4.05,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.01148080825805664,73.0,,0.019550085067749023,73.0,,0.01015162467956543,73.0,,0.020618438720703125,73.0,,0.029069185256958008
77,4.0874999999999995,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.00977945327758789,73.0,,0.020226240158081055,73.0,,0.009226322174072266,73.0,,0.019273042678833008,73.0,,0.028258085250854492
78,4.125,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009811639785766602,73.0,,0.019222497940063477,73.0,,0.009453773498535156,73.0,,0.01936054229736328,73.0,,0.028245210647583008
79,4.1625,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009720563888549805,73.0,,0.020299196243286133,73.0,,0.010298967361450195,73.0,,0.01942896842956543,73.0,,0.028116703033447266
80,4.2,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.01039266586303711,73.0,,0.019829750061035156,73.0,,0.010183334350585938,73.0,,0.020480632781982422,73.0,,0.028229236602783203
81,4.2375,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,74.0,,0.009806394577026367,74.0,,0.019322633743286133,74.0,,0.010330915451049805,74.0,,0.019299030303955078,74.0,,0.02823925018310547
82,4.2749999999999995,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,74.0,,0.00982046127319336,74.0,,0.019353866577148438,74.0,,0.011497259140014648,74.0,,0.0197908878326416,74.0,,0.02839040756225586
83,4.3125,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,72.0,,0.010012626647949219,72.0,,0.02032470703125,72.0,,0.009571075439453125,73.0,,0.01947331428527832,73.0,,0.02817988395690918
84,4.35,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.01069784164428711,73.0,,0.019349098205566406,73.0,,0.009562015533447266,73.0,,0.020168542861938477,73.0,,0.02732062339782715
85,4.3875,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010662555694580078,73.0,,0.021037817001342773,73.0,,0.010726690292358398,73.0,,0.019287586212158203,73.0,,0.02729344367980957
86,4.425,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010598182678222656,73.0,,0.0206143856048584,73.0,,0.010485649108886719,73.0,,0.01916790008544922,73.0,,0.027213573455810547
87,4.4624999999999995,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010568618774414062,73.0,,0.019338130950927734,73.0,,0.010416746139526367,73.0,,0.020857810974121094,73.0,,0.028522729873657227
88,4.5,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010345697402954102,74.0,,0.019266128540039062,73.0,,0.010169744491577148,73.0,,0.01923656463623047,73.0,,0.028035879135131836
89,4.5375,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010370492935180664,73.0,,0.019222259521484375,73.0,,0.010215044021606445,73.0,,0.01961064338684082,73.0,,0.028786182403564453
90,4.575,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.010409116744995117,72.0,,0.019684314727783203,73.0,,0.010027885437011719,73.0,,0.01993584632873535,73.0,,0.028530359268188477
91,4.6125,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.00978231430053711,73.0,,0.019687891006469727,73.0,,0.0102386474609375,73.0,,0.01971268653869629,73.0,,0.028566837310791016
92,4.6499999999999995,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009787797927856445,73.0,,0.020024538040161133,73.0,,0.010128259658813477,73.0,,0.020662784576416016,73.0,,0.02840900421142578
93,4.6875,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.009986639022827148,73.0,,0.01947307586669922,73.0,,0.010254859924316406,73.0,,0.01953268051147461,73.0,,0.028192996978759766
94,4.725,2.0,dicit,1.0,1.0,72.30288326295427,0.0,56.35906118067019,1.0,73.0,,0.00983285903930664,73.0,,0.019404172897338867,73.0,,0.010202884674072266,73.0,,0.01923656463623047,73.0,,0.028167724609375
95,4.7625,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,56.0,72.0,0.009862184524536133,139.0,62.0,0.020487070083618164,56.0,72.0,0.00945901870727539,57.00000000000001,72.0,0.019742727279663086,114.00000000000001,73.0,0.02822089195251465
96,4.8,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,58.00000000000001,0.009845256805419922,163.0,57.00000000000001,0.01945328712463379,57.00000000000001,72.0,0.010123729705810547,72.0,57.00000000000001,0.020329713821411133,114.00000000000001,72.0,0.02852916717529297
97,4.8374999999999995,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,57.00000000000001,0.00979757308959961,165.0,57.00000000000001,0.019985437393188477,72.0,57.00000000000001,0.009624481201171875,72.0,57.00000000000001,0.019409894943237305,165.0,72.0,0.028315305709838867
98,4.875,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,57.00000000000001,0.01074671745300293,160.0,57.00000000000001,0.020839452743530273,72.0,57.00000000000001,0.009301185607910156,72.0,57.00000000000001,0.019359588623046875,164.0,72.0,0.028116464614868164
99,4.9125,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,72.0,57.00000000000001,0.01053762435913086,102.0,57.00000000000001,0.020281553268432617,72.0,57.00000000000001,0.00947713851928711,72.0,57.00000000000001,0.020112276077270508,156.0,72.0,0.027262210845947266
100,4.95,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,72.0,0.010496377944946289,144.0,62.0,0.019348859786987305,56.0,73.0,0.009263992309570312,59.00000000000001,72.0,0.020008087158203125,98.0,73.0,0.027521371841430664
101,4.9875,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,89.0,72.0,0.010687112808227539,73.0,86.0,0.01973724365234375,101.0,73.0,0.009485721588134766,104.0,72.0,0.02074146270751953,99.0,73.0,0.0272829532623291
