,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,J,MUSIC_0,MUSIC_1,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_1,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_1,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_1,SRP_PHAT_time,aMUSIC_1
15,1.5375,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,334.0,88.0,0.022505521774291992,347.0,0.03758120536804199,170.0,78.0,0.021360397338867188,343.0,77.0,0.03832435607910156,189.0,78.0,0.06990337371826172,94.0
16,1.5750000000000002,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,261.0,83.0,0.023540496826171875,248.99999999999997,0.04185175895690918,261.0,79.0,0.025563478469848633,248.0,79.0,0.04288983345031738,189.0,78.0,0.07411432266235352,85.0
17,1.6125,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,236.00000000000003,81.0,0.022092580795288086,251.0,0.03841900825500488,250.00000000000003,79.0,0.02282261848449707,251.0,77.0,0.03783893585205078,187.0,78.0,0.0723123550415039,79.0
18,1.6500000000000001,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.02235698699951172,81.0,0.03708839416503906,79.0,,0.021645069122314453,78.0,,0.036751747131347656,79.0,,0.07056260108947754,
19,1.6875,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,85.0,,0.021398067474365234,102.0,0.040833234786987305,80.0,,0.023827791213989258,79.0,,0.04015231132507324,81.0,,0.07053184509277344,
20,1.725,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.02180314064025879,84.0,0.038346052169799805,81.0,,0.022640705108642578,80.0,,0.03705167770385742,82.0,,0.06960606575012207,
21,1.7625000000000002,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,79.0,,0.021676301956176758,80.0,0.0376887321472168,80.0,,0.021562576293945312,80.0,,0.03835940361022949,81.0,,0.06956148147583008,
22,1.8,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.02203202247619629,82.0,0.037871360778808594,80.0,,0.02324986457824707,80.0,,0.03846001625061035,81.0,,0.06977272033691406,
23,1.8375000000000001,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,252.0,81.0,0.02208876609802246,278.0,0.04273486137390137,206.0,80.0,0.02156376838684082,278.0,79.0,0.03750491142272949,184.0,81.0,0.07122468948364258,82.0
24,1.875,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,248.0,82.0,0.023265600204467773,264.0,0.03756594657897949,247.0,80.0,0.02252650260925293,263.0,80.0,0.03676652908325195,185.0,81.0,0.06943583488464355,85.0
25,1.9125,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,262.0,78.0,0.02251434326171875,268.0,0.03889894485473633,264.0,77.0,0.023988723754882812,270.0,77.0,0.04000139236450195,184.0,79.0,0.06977295875549316,80.0
26,1.9500000000000002,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,175.0,74.0,0.02560138702392578,75.0,0.04032301902770996,181.0,73.0,0.021518468856811523,174.0,70.0,0.0376894474029541,188.0,73.0,0.06930708885192871,
27,1.9875,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,193.0,76.0,0.021709680557250977,182.0,0.03831219673156738,189.0,73.0,0.02106642723083496,188.0,69.0,0.03948473930358887,193.0,71.0,0.07016730308532715,73.0
28,2.025,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,195.0,74.0,0.02265191078186035,187.0,0.037737131118774414,198.0,70.0,0.02358698844909668,191.0,69.0,0.03731346130371094,192.00000000000003,69.0,0.06933712959289551,71.0
29,2.0625,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,192.00000000000003,73.0,0.022776365280151367,191.0,0.03962874412536621,194.0,68.0,0.02152419090270996,194.0,67.0,0.038674354553222656,190.0,69.0,0.07036781311035156,70.0
30,2.0999999999999996,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,193.0,75.0,0.026266813278198242,185.0,0.03839397430419922,195.0,72.0,0.021311283111572266,194.0,71.0,0.03823542594909668,187.0,75.0,0.06961727142333984,73.0
31,2.1374999999999997,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,172.0,78.0,0.021411895751953125,193.0,0.03937959671020508,176.0,78.0,0.02259659767150879,198.0,77.0,0.037883758544921875,186.0,79.0,0.06975460052490234,77.0
32,2.175,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,272.0,81.0,0.021454334259033203,79.0,0.03973722457885742,173.0,80.0,0.02126288414001465,174.0,79.0,0.037735939025878906,185.0,80.0,0.06898283958435059,
33,2.2125,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,245.00000000000003,81.0,0.02267313003540039,274.0,0.04148530960083008,164.0,79.0,0.02155303955078125,276.0,79.0,0.03874683380126953,188.0,80.0,0.06989049911499023,80.0
34,2.25,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,222.0,80.0,0.0216827392578125,80.0,0.03992342948913574,227.0,79.0,0.021157026290893555,248.0,78.0,0.038063764572143555,189.0,79.0,0.07074499130249023,
35,2.2874999999999996,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,264.0,83.0,0.023416519165039062,79.0,0.041724443435668945,268.0,79.0,0.024739980697631836,262.0,78.0,0.04461503028869629,189.0,79.0,0.0802161693572998,119.99999999999999
36,2.3249999999999997,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,236.00000000000003,74.0,0.02497267723083496,73.0,0.038163185119628906,233.0,76.0,0.02159857749938965,235.0,76.0,0.03957366943359375,189.0,78.0,0.07209944725036621,
37,2.3625,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,179.0,73.0,0.024066448211669922,254.00000000000003,0.03783106803894043,199.0,77.0,0.022147655487060547,183.0,75.0,0.0377652645111084,189.0,77.0,0.07163786888122559,72.0
38,2.4,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,192.00000000000003,71.0,0.023064613342285156,187.0,0.0390779972076416,224.0,76.0,0.021670103073120117,185.0,75.0,0.03793191909790039,189.0,78.0,0.07113027572631836,70.0
39,2.4375,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,189.0,71.0,0.040452003479003906,185.0,0.0478360652923584,241.00000000000003,75.0,0.021619081497192383,188.0,75.0,0.03706216812133789,189.0,78.0,0.07357954978942871,71.0
40,2.4749999999999996,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,190.0,72.0,0.021052837371826172,185.0,0.037053823471069336,254.00000000000003,76.0,0.02261066436767578,187.0,77.0,0.0393521785736084,191.0,79.0,0.07159185409545898,75.0
41,2.5124999999999997,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,188.0,74.0,0.02158379554748535,184.0,0.03876757621765137,184.0,77.0,0.021254539489746094,184.0,78.0,0.03714752197265625,192.00000000000003,79.0,0.07320547103881836,76.0
42,2.55,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,78.0,,0.021903038024902344,78.0,0.03715157508850098,79.0,,0.020709514617919922,79.0,,0.03785872459411621,78.0,,0.07102084159851074,
43,2.5875,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,74.0,,0.0210721492767334,73.0,0.03720498085021973,77.0,,0.020709753036499023,75.0,,0.037682294845581055,72.0,,0.07148122787475586,
44,2.625,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,73.0,,0.022022008895874023,75.0,0.037719011306762695,71.0,,0.02155137062072754,70.0,,0.039696455001831055,67.0,,0.07167887687683105,
45,2.6624999999999996,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,68.0,,0.022294044494628906,69.0,0.03765535354614258,67.0,,0.020871639251708984,67.0,,0.03990888595581055,66.0,,0.07128429412841797,
46,2.6999999999999997,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,67.0,,0.021637678146362305,67.0,0.03862118721008301,66.0,,0.02065110206604004,66.0,,0.03707289695739746,66.0,,0.07197213172912598,
47,2.7375,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,67.0,,0.026106595993041992,67.0,0.0376429557800293,66.0,,0.021070480346679688,66.0,,0.03835463523864746,66.0,,0.0711526870727539,
48,2.775,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,67.0,,0.021914005279541016,68.0,0.037816762924194336,65.0,,0.02037525177001953,65.0,,0.03649735450744629,66.0,,0.07189393043518066,
49,2.8125,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,67.0,,0.02073049545288086,67.0,0.03774833679199219,65.0,,0.0207059383392334,65.0,,0.03802752494812012,66.0,,0.07287120819091797,
50,2.8499999999999996,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,66.0,,0.021626710891723633,68.0,0.03710293769836426,65.0,,0.0203094482421875,65.0,,0.03902173042297363,65.0,,0.07236671447753906,
51,2.8874999999999997,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,66.0,,0.023069381713867188,67.0,0.03735518455505371,65.0,,0.020683765411376953,65.0,,0.037130117416381836,66.0,,0.0717933177947998,
52,2.925,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,66.0,,0.020969152450561523,66.0,0.03779029846191406,66.0,,0.020421981811523438,65.0,,0.03786945343017578,67.0,,0.07401561737060547,
53,2.9625,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,67.0,,0.022058486938476562,69.0,0.03858017921447754,66.0,,0.021111011505126953,67.0,,0.036974191665649414,71.0,,0.07262444496154785,
54,3.0,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,70.0,,0.021065235137939453,70.0,0.037973642349243164,69.0,,0.020389556884765625,69.0,,0.036586761474609375,73.0,,0.07116055488586426,
55,3.0374999999999996,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,68.0,,0.022051095962524414,68.0,0.038750648498535156,68.0,,0.020980358123779297,68.0,,0.037933349609375,70.0,,0.07644462585449219,
56,3.0749999999999997,2.0,benchmark2,1.0,0.0,79.56745665251366,1.0,64.23044897551735,1.0,67.0,,0.022206544876098633,67.0,0.0373227596282959,67.0,,0.020725250244140625,67.0,,0.03653717041015625,68.0,,0.07177543640136719,
57,3.3375,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.023212194442749023,82.0,0.03768467903137207,80.0,,0.020912647247314453,80.0,,0.03816056251525879,81.0,,0.07444262504577637,
58,3.375,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.021019935607910156,81.0,0.037694692611694336,80.0,,0.021043777465820312,80.0,,0.03702116012573242,80.0,,0.07162976264953613,
59,3.4124999999999996,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.021512985229492188,82.0,0.03706669807434082,80.0,,0.020689010620117188,80.0,,0.03702378273010254,80.0,,0.07253885269165039,
60,3.4499999999999997,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.023855924606323242,81.0,0.03793907165527344,80.0,,0.022723674774169922,80.0,,0.03846263885498047,80.0,,0.07216453552246094,
61,3.4875,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.021233320236206055,83.0,0.03692817687988281,80.0,,0.021582841873168945,80.0,,0.03737235069274902,80.0,,0.07171988487243652,
62,3.525,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.022020339965820312,82.0,0.03760862350463867,80.0,,0.020839214324951172,80.0,,0.03726458549499512,81.0,,0.07141947746276855,
63,3.5625,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.02098989486694336,83.0,0.03818488121032715,79.0,,0.02092123031616211,80.0,,0.03703117370605469,80.0,,0.07231354713439941,
64,3.5999999999999996,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.021905183792114258,84.0,0.03704380989074707,80.0,,0.020618915557861328,79.0,,0.03664708137512207,80.0,,0.07250666618347168,
65,3.6374999999999997,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,79.0,,0.023888826370239258,81.0,0.03726792335510254,79.0,,0.021661996841430664,79.0,,0.03726983070373535,79.0,,0.07506895065307617,
66,3.675,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,79.0,,0.02228236198425293,81.0,0.03807687759399414,79.0,,0.020634174346923828,79.0,,0.03768777847290039,79.0,,0.07127261161804199,
67,3.7125,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.021961450576782227,78.0,0.03697705268859863,78.0,,0.020829200744628906,78.0,,0.03689455986022949,79.0,,0.07211422920227051,
68,3.75,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,82.0,,0.02339315414428711,84.0,0.03841590881347656,79.0,,0.020924091339111328,79.0,,0.038516998291015625,80.0,,0.07086181640625,
69,3.7874999999999996,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.021834373474121094,81.0,0.03911876678466797,80.0,,0.02081441879272461,80.0,,0.03811359405517578,81.0,,0.07258820533752441,
70,3.8249999999999997,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.020894765853881836,81.0,0.03714704513549805,80.0,,0.020604372024536133,80.0,,0.03776216506958008,81.0,,0.07261085510253906,
71,3.8625,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.021468162536621094,80.0,0.037197113037109375,80.0,,0.02154707908630371,80.0,,0.03685951232910156,81.0,,0.07213902473449707,
72,3.9,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.020784616470336914,79.0,0.03711390495300293,80.0,,0.020499229431152344,80.0,,0.03735971450805664,81.0,,0.07123184204101562,
73,3.9375,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.022034168243408203,77.0,0.038743019104003906,79.0,,0.020640134811401367,79.0,,0.03825855255126953,81.0,,0.07321882247924805,
74,3.9749999999999996,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.020948410034179688,77.0,0.036998748779296875,79.0,,0.02361011505126953,80.0,,0.0367128849029541,81.0,,0.07157182693481445,
75,4.0125,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.021060466766357422,80.0,0.037507057189941406,79.0,,0.021365642547607422,80.0,,0.03725481033325195,81.0,,0.07165193557739258,
76,4.05,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.020975112915039062,81.0,0.03828859329223633,80.0,,0.0228118896484375,80.0,,0.0373377799987793,81.0,,0.07235240936279297,
77,4.0874999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.021846532821655273,80.0,0.039572715759277344,80.0,,0.020849943161010742,80.0,,0.03677797317504883,81.0,,0.07156896591186523,
78,4.125,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,79.0,,0.02083563804626465,79.0,0.0376124382019043,79.0,,0.02075815200805664,79.0,,0.03754901885986328,81.0,,0.07125067710876465,
79,4.1625,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.022107362747192383,80.0,0.03804278373718262,79.0,,0.020883560180664062,80.0,,0.03679227828979492,81.0,,0.07244873046875,
80,4.2,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.021862030029296875,80.0,0.037157297134399414,81.0,,0.020673036575317383,80.0,,0.03914904594421387,81.0,,0.0729210376739502,
81,4.2375,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.02202582359313965,80.0,0.037810325622558594,80.0,,0.021924257278442383,80.0,,0.03701901435852051,78.0,,0.07168006896972656,
82,4.2749999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.020886659622192383,79.0,0.037229061126708984,81.0,,0.020931720733642578,79.0,,0.03678560256958008,78.0,,0.07154583930969238,
83,4.3125,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.02091050148010254,80.0,0.03833317756652832,80.0,,0.020946979522705078,79.0,,0.036921024322509766,80.0,,0.07159256935119629,
84,4.35,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,79.0,,0.020662307739257812,77.0,0.0379793643951416,79.0,,0.021207809448242188,78.0,,0.03909158706665039,80.0,,0.07220768928527832,
85,4.3875,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.022064924240112305,79.0,0.0371546745300293,80.0,,0.020566225051879883,80.0,,0.0370328426361084,81.0,,0.07230663299560547,
86,4.425,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.023924827575683594,79.0,0.037372589111328125,80.0,,0.021598339080810547,80.0,,0.03718876838684082,81.0,,0.07156157493591309,
87,4.4624999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.02205371856689453,80.0,0.03847765922546387,80.0,,0.02100229263305664,80.0,,0.03718757629394531,80.0,,0.07231760025024414,
88,4.5,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,77.0,,0.022104501724243164,77.0,0.036966800689697266,79.0,,0.020468711853027344,79.0,,0.03653430938720703,80.0,,0.07187986373901367,
89,4.5375,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.02110743522644043,77.0,0.03798484802246094,79.0,,0.020931720733642578,79.0,,0.03876972198486328,80.0,,0.07178807258605957,
90,4.575,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.021346330642700195,79.0,0.0377657413482666,79.0,,0.02059030532836914,79.0,,0.037827253341674805,81.0,,0.0719602108001709,
91,4.6125,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.0210263729095459,80.0,0.03790712356567383,79.0,,0.020756959915161133,80.0,,0.03762364387512207,80.0,,0.07260370254516602,
92,4.6499999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,81.0,,0.022966384887695312,81.0,0.0370640754699707,79.0,,0.02049112319946289,79.0,,0.0408632755279541,80.0,,0.07118749618530273,
93,4.6875,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,80.0,,0.02121138572692871,80.0,0.03685712814331055,79.0,,0.021575450897216797,80.0,,0.037877798080444336,80.0,,0.07192134857177734,
94,4.725,2.0,benchmark2,1.0,1.0,79.56745665251366,0.0,64.23044897551735,1.0,78.0,,0.021245956420898438,79.0,0.03718233108520508,78.0,,0.02151346206665039,78.0,,0.03680253028869629,79.0,,0.07101917266845703,
95,4.7625,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,239.0,71.0,0.021432876586914062,71.0,0.03816390037536621,230.99999999999997,76.0,0.020868539810180664,282.0,75.0,0.03757429122924805,193.0,78.0,0.07174372673034668,
96,4.8,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,227.0,71.0,0.024523496627807617,285.0,0.03686833381652832,212.0,76.0,0.020892858505249023,179.0,75.0,0.03704357147216797,193.0,77.0,0.07200074195861816,71.0
97,4.8374999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,211.0,71.0,0.022257089614868164,173.0,0.03696131706237793,208.0,76.0,0.02100849151611328,180.0,76.0,0.03871440887451172,195.0,77.0,0.07191038131713867,70.0
98,4.875,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,206.0,72.0,0.021211624145507812,182.0,0.03691363334655762,203.0,76.0,0.02158832550048828,183.0,75.0,0.037256479263305664,197.0,76.0,0.07129645347595215,71.0
99,4.9125,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,195.0,72.0,0.021856069564819336,184.0,0.037398576736450195,188.0,77.0,0.020922422409057617,184.0,76.0,0.038022518157958984,198.0,77.0,0.07257437705993652,71.0
100,4.95,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,213.0,75.0,0.0219728946685791,202.0,0.037264347076416016,216.0,77.0,0.02127981185913086,195.0,77.0,0.04035353660583496,196.0,78.0,0.07239198684692383,76.0
101,4.9875,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,237.00000000000003,80.0,0.020955801010131836,230.99999999999997,0.03725314140319824,247.0,79.0,0.022184133529663086,236.00000000000003,78.0,0.03712201118469238,191.0,79.0,0.07185244560241699,79.0
102,5.0249999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,237.00000000000003,78.0,0.021969079971313477,244.0,0.03803443908691406,175.0,79.0,0.020749568939208984,245.00000000000003,78.0,0.0371854305267334,191.0,79.0,0.07107734680175781,76.0
103,5.0625,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,263.0,78.0,0.021996498107910156,265.0,0.03719472885131836,260.0,80.0,0.021135568618774414,266.0,77.0,0.03760194778442383,192.00000000000003,79.0,0.07238483428955078,72.0
104,5.1,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,251.0,78.0,0.02098250389099121,260.0,0.03766465187072754,253.0,79.0,0.02140212059020996,265.0,78.0,0.03744101524353027,190.0,78.0,0.07127118110656738,77.0
105,5.1375,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,243.0,78.0,0.02107548713684082,258.0,0.037224769592285156,244.0,78.0,0.022258520126342773,264.0,77.0,0.03771328926086426,191.0,77.0,0.07166314125061035,76.0
