,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,J,MUSIC_0,MUSIC_1,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_1,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_1,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_1,SRP_PHAT_time,aMUSIC_1,VAD_2,DOA_2,aMUSIC_2,NormMUSIC_2,aNormMUSIC_2,SRP_PHAT_2,MUSIC_2
23,1.5,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,272.0,111.0,0.020953893661499023,278.0,0.036972761154174805,202.0,265.0,0.021509170532226562,209.0,268.0,0.03719973564147949,317.0,189.0,0.07292294502258301,110.0,1.0,103.68416068582069,,112.0,113.0,116.00000000000001,
24,1.5375,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,205.0,273.0,0.02189040184020996,201.00000000000003,0.03675365447998047,287.0,200.0,0.020685434341430664,198.0,290.0,0.03744935989379883,321.0,119.0,0.07188224792480469,279.0,1.0,103.68416068582069,97.0,116.00000000000001,117.0,,100.0
25,1.5750000000000002,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,286.0,104.0,0.021154403686523438,286.0,0.037058115005493164,199.0,304.0,0.020701169967651367,308.0,197.0,0.03786277770996094,116.00000000000001,79.0,0.07204055786132812,112.0,1.0,103.68416068582069,,110.0,114.00000000000001,,
26,1.6125,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,255.00000000000003,104.0,0.02087569236755371,264.0,0.03853130340576172,309.0,174.0,0.020908832550048828,300.0,109.0,0.03680562973022461,111.0,73.0,0.07107782363891602,112.0,1.0,103.68416068582069,,105.00000000000001,,,
27,1.6500000000000001,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,308.0,218.0,0.021671772003173828,178.0,0.03699541091918945,207.0,59.99999999999999,0.02092909812927246,68.0,116.00000000000001,0.03721976280212402,110.0,71.0,0.07273197174072266,71.0,1.0,103.68416068582069,115.0,114.00000000000001,,,75.0
28,1.6875,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,96.00000000000001,74.0,0.021613597869873047,308.0,0.04059028625488281,311.0,112.0,0.021341562271118164,344.0,113.0,0.037462472915649414,109.0,69.0,0.07147383689880371,109.0,1.0,103.68416068582069,78.0,,,,
29,1.725,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,94.0,73.0,0.021208524703979492,323.0,0.0370326042175293,310.0,112.0,0.02071070671081543,323.0,111.0,0.037981510162353516,218.0,110.0,0.07207012176513672,85.0,1.0,103.68416068582069,,,,,
30,1.7625000000000002,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,115.0,82.0,0.02097606658935547,77.0,0.038108110427856445,203.0,59.99999999999999,0.020722150802612305,329.0,79.0,0.03768491744995117,212.0,56.0,0.07454085350036621,73.0,1.0,103.68416068582069,,118.00000000000001,114.00000000000001,111.0,
31,1.8,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,215.0,108.0,0.02105569839477539,330.0,0.036814212799072266,213.0,59.00000000000001,0.02171158790588379,324.0,111.0,0.03851580619812012,242.0,111.0,0.07177972793579102,75.0,1.0,103.68416068582069,,115.0,,,67.0
32,1.8375000000000001,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,321.0,223.0,0.022112131118774414,183.0,0.03854680061340332,205.0,112.0,0.021090984344482422,182.0,109.0,0.03814554214477539,213.0,104.0,0.0715322494506836,70.0,1.0,103.68416068582069,,65.0,70.0,,66.0
33,1.875,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,257.0,67.0,0.020966768264770508,174.0,0.03767848014831543,185.0,256.0,0.020970821380615234,334.0,183.0,0.037326812744140625,209.0,71.0,0.07210159301757812,66.0,1.0,103.68416068582069,,68.0,68.0,,
34,1.9125,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,253.0,66.0,0.02120375633239746,253.0,0.03713226318359375,258.0,185.0,0.021364212036132812,340.0,175.0,0.037165164947509766,317.0,178.0,0.07111024856567383,69.0,1.0,103.68416068582069,,67.0,69.0,70.0,
35,1.9500000000000002,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,266.0,73.0,0.02104973793029785,76.0,0.03700399398803711,292.0,185.0,0.02052140235900879,178.0,108.0,0.03813910484313965,299.0,71.0,0.0716714859008789,119.99999999999999,1.0,103.68416068582069,,70.0,70.0,,
36,1.9875,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,3.0,295.0,259.0,0.022583723068237305,111.0,0.03723311424255371,235.0,73.0,0.020841598510742188,238.0,74.0,0.037097930908203125,322.0,113.0,0.07231473922729492,77.0,1.0,103.68416068582069,,115.0,114.00000000000001,,112.0
37,2.025,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,316.0,115.0,0.02230072021484375,323.0,0.03761863708496094,317.0,117.0,0.020891189575195312,322.0,116.00000000000001,0.036817073822021484,117.0,77.0,0.0726163387298584,112.0,1.0,103.68416068582069,,,,,
38,2.0625,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,246.00000000000003,117.0,0.020980358123779297,113.0,0.036927223205566406,307.0,118.00000000000001,0.022181272506713867,335.0,117.0,0.036672353744506836,117.0,78.0,0.07103800773620605,70.0,1.0,103.68416068582069,,,,,
39,2.0999999999999996,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,247.0,116.00000000000001,0.02225041389465332,220.0,0.03718852996826172,236.00000000000003,118.00000000000001,0.021980762481689453,225.0,118.00000000000001,0.037427425384521484,329.0,117.0,0.07156252861022949,114.00000000000001,1.0,103.68416068582069,,,,,
40,2.1374999999999997,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,268.0,112.0,0.02109527587890625,241.00000000000003,0.03732466697692871,310.0,117.0,0.020536422729492188,229.0,118.00000000000001,0.03748440742492676,330.0,117.0,0.07084035873413086,107.0,1.0,103.68416068582069,,,,,
41,2.175,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,247.0,115.0,0.02184009552001953,247.0,0.03726673126220703,206.0,116.00000000000001,0.021251916885375977,225.0,118.00000000000001,0.03949904441833496,116.00000000000001,79.0,0.07247138023376465,116.00000000000001,1.0,103.68416068582069,,,,,
42,2.2125,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,207.0,114.00000000000001,0.02166271209716797,230.99999999999997,0.03732919692993164,208.0,113.0,0.020739316940307617,184.0,115.0,0.0367732048034668,113.0,,0.0726017951965332,113.0,1.0,103.68416068582069,,,,,
43,2.25,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,202.0,113.0,0.02139735221862793,113.0,0.03902554512023926,206.0,110.0,0.02074599266052246,203.0,112.0,0.0366668701171875,111.0,,0.07276797294616699,,1.0,103.68416068582069,,,,,
44,2.2874999999999996,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,203.0,106.0,0.021077632904052734,194.0,0.03934836387634277,207.0,102.0,0.020581483840942383,202.0,104.0,0.03706765174865723,102.0,,0.0719139575958252,100.0,1.0,103.68416068582069,,,,,
45,2.3249999999999997,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,89.0,,0.020789146423339844,88.0,0.03787517547607422,197.0,74.0,0.021028518676757812,187.0,72.0,0.037732839584350586,185.0,75.0,0.07297301292419434,,1.0,103.68416068582069,,,,,
46,2.3625,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,230.99999999999997,70.0,0.020986557006835938,211.0,0.03756237030029297,216.0,69.0,0.02053666114807129,208.0,68.0,0.03756213188171387,188.0,71.0,0.07146883010864258,69.0,1.0,103.68416068582069,,,,,
47,2.4,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,262.0,70.0,0.02096867561340332,228.00000000000003,0.037023067474365234,202.0,69.0,0.02163076400756836,212.0,69.0,0.038022518157958984,190.0,70.0,0.07197380065917969,68.0,1.0,103.68416068582069,,,,,
48,2.4375,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,268.0,71.0,0.021492481231689453,241.00000000000003,0.0369718074798584,198.0,70.0,0.020668983459472656,242.0,69.0,0.036879539489746094,193.0,74.0,0.07303643226623535,68.0,1.0,103.68416068582069,,,,,
49,2.4749999999999996,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,266.0,81.0,0.021352529525756836,250.00000000000003,0.0380864143371582,200.0,75.0,0.021900177001953125,248.99999999999997,70.0,0.03707528114318848,207.0,92.0,0.07176780700683594,65.0,1.0,103.68416068582069,,,,,
50,2.5124999999999997,2.0,benchmark2,3.0,0.0,66.19039156918973,1.0,46.91325074641939,2.0,283.0,82.0,0.021827220916748047,265.0,0.03749728202819824,197.0,77.0,0.021062135696411133,201.00000000000003,73.0,0.03838658332824707,192.00000000000003,81.0,0.07114911079406738,70.0,1.0,103.68416068582069,,,,,
51,2.55,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,320.0,66.0,0.021056413650512695,272.0,0.03779196739196777,258.0,66.0,0.020862102508544922,257.0,66.0,0.037011146545410156,189.0,69.0,0.07188081741333008,71.0,0.0,103.68416068582069,,,,,
52,2.5875,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,230.0,66.0,0.022484779357910156,237.00000000000003,0.037255287170410156,169.0,64.0,0.020966529846191406,183.0,59.99999999999999,0.03797554969787598,171.0,61.0,0.07091927528381348,63.0,0.0,103.68416068582069,,,,,
53,2.625,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,210.00000000000003,58.00000000000001,0.020961284637451172,222.0,0.03755593299865723,204.0,55.0,0.02066946029663086,211.0,55.0,0.037656545639038086,165.0,57.00000000000001,0.07172822952270508,59.99999999999999,0.0,103.68416068582069,,,,,
54,2.6624999999999996,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,202.0,66.0,0.021466493606567383,223.0,0.03827214241027832,162.0,64.0,0.02049112319946289,221.0,63.0,0.037561893463134766,146.0,59.00000000000001,0.07122111320495605,68.0,0.0,103.68416068582069,,,,,
55,2.6999999999999997,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,174.0,70.0,0.020544767379760742,186.0,0.038246870040893555,176.0,67.0,0.021007061004638672,189.0,66.0,0.036805152893066406,139.0,63.0,0.07279348373413086,70.0,0.0,103.68416068582069,,,,,
56,2.7375,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,164.0,68.0,0.02081918716430664,67.0,0.037294626235961914,167.0,67.0,0.022014141082763672,182.0,66.0,0.0374751091003418,141.0,65.0,0.0715169906616211,,0.0,103.68416068582069,,,,,
57,2.775,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,165.0,69.0,0.02187657356262207,176.0,0.03724956512451172,168.0,67.0,0.020969629287719727,180.0,66.0,0.036779165267944336,183.0,66.0,0.07261252403259277,68.0,0.0,103.68416068582069,,,,,
58,2.8125,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,70.0,,0.020805835723876953,70.0,0.038005828857421875,116.00000000000001,69.0,0.020847082138061523,115.0,68.0,0.03703618049621582,289.0,66.0,0.07217526435852051,,0.0,103.68416068582069,,,,,
59,2.8499999999999996,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,116.00000000000001,68.0,0.021099328994750977,71.0,0.03693723678588867,66.0,118.00000000000001,0.023049116134643555,117.0,66.0,0.03838849067687988,112.0,62.0,0.0717313289642334,,0.0,103.68416068582069,,,,,
60,2.8874999999999997,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,318.0,117.0,0.02107834815979004,267.0,0.036936283111572266,287.0,117.0,0.021480798721313477,277.0,116.00000000000001,0.03787851333618164,61.0,114.00000000000001,0.07138657569885254,112.0,0.0,103.68416068582069,,,,,
61,2.925,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,321.0,117.0,0.021945953369140625,312.0,0.038301944732666016,312.0,117.0,0.020815134048461914,307.0,117.0,0.03655862808227539,52.0,117.0,0.07271385192871094,115.0,0.0,103.68416068582069,,,,,
62,2.9625,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,317.0,81.0,0.020844697952270508,161.0,0.03854012489318848,314.0,73.0,0.02070903778076172,315.0,55.0,0.03703951835632324,303.0,55.0,0.07293415069580078,57.00000000000001,0.0,103.68416068582069,,,,,
63,3.0,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,344.0,62.0,0.020946502685546875,339.0,0.03805732727050781,200.0,63.0,0.021075963973999023,283.0,59.99999999999999,0.03757953643798828,182.0,58.00000000000001,0.07255673408508301,58.00000000000001,0.0,103.68416068582069,,,,,
64,3.0374999999999996,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,288.0,46.0,0.020861387252807617,181.0,0.03973579406738281,287.0,53.0,0.020595073699951172,294.0,52.0,0.03741598129272461,180.0,57.00000000000001,0.0710287094116211,46.0,0.0,103.68416068582069,,,,,
65,3.0749999999999997,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,182.0,48.00000000000001,0.02102971076965332,190.0,0.03755760192871094,178.0,52.0,0.021296024322509766,186.0,50.0,0.03740715980529785,186.0,54.0,0.07138466835021973,45.0,0.0,103.68416068582069,,,,,
66,3.1125,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,174.0,48.00000000000001,0.020915985107421875,205.0,0.03702902793884277,173.0,51.0,0.021486520767211914,174.0,50.0,0.036756277084350586,206.0,54.0,0.07158994674682617,46.0,0.0,103.68416068582069,,,,,
67,3.15,2.0,benchmark2,3.0,1.0,66.19039156918973,1.0,46.91325074641939,2.0,217.0,50.0,0.021219491958618164,212.0,0.037584543228149414,169.0,51.0,0.021539926528930664,169.0,50.0,0.03686928749084473,213.0,52.0,0.07213115692138672,51.0,0.0,103.68416068582069,,,,,
68,3.1875,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,50.0,,0.02089095115661621,47.0,0.03728127479553223,52.0,,0.02066206932067871,51.0,,0.0378110408782959,51.0,,0.0711052417755127,,0.0,103.68416068582069,,,,,
69,3.2249999999999996,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,50.0,,0.02194666862487793,50.0,0.0366666316986084,51.0,,0.021017074584960938,51.0,,0.03937649726867676,50.0,,0.07206964492797852,,0.0,103.68416068582069,,,,,
70,3.2624999999999997,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,51.0,,0.021661996841430664,50.0,0.03695034980773926,52.0,,0.020603656768798828,50.0,,0.03664565086364746,50.0,,0.07205986976623535,,0.0,103.68416068582069,,,,,
71,3.3,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,51.0,,0.02162909507751465,51.0,0.03691601753234863,51.0,,0.021089553833007812,50.0,,0.03777956962585449,50.0,,0.07301020622253418,,0.0,103.68416068582069,,,,,
72,3.3375,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,52.0,,0.021682024002075195,52.0,0.03756260871887207,53.0,,0.020719051361083984,52.0,,0.038201093673706055,51.0,,0.07184290885925293,,0.0,103.68416068582069,,,,,
73,3.375,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,53.0,,0.02077794075012207,52.0,0.03767848014831543,53.0,,0.02094745635986328,52.0,,0.037162065505981445,51.0,,0.07135987281799316,,0.0,103.68416068582069,,,,,
74,3.4124999999999996,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,54.0,,0.02128744125366211,52.0,0.037099599838256836,54.0,,0.02043318748474121,53.0,,0.037697553634643555,52.0,,0.07100200653076172,,0.0,103.68416068582069,,,,,
75,3.4499999999999997,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,53.0,,0.02118825912475586,53.0,0.03788256645202637,53.0,,0.02079629898071289,52.0,,0.03701305389404297,53.0,,0.07155203819274902,,0.0,103.68416068582069,,,,,
76,3.4875,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,51.0,,0.021093130111694336,51.0,0.036965131759643555,52.0,,0.020642757415771484,51.0,,0.038072824478149414,52.0,,0.07106471061706543,,0.0,103.68416068582069,,,,,
77,3.525,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,50.0,,0.020847082138061523,50.0,0.038299560546875,50.0,,0.02042102813720703,50.0,,0.037410736083984375,52.0,,0.071624755859375,,0.0,103.68416068582069,,,,,
78,3.5625,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,53.0,,0.02109384536743164,52.0,0.03711557388305664,51.0,,0.021281719207763672,51.0,,0.043746232986450195,52.0,,0.08106803894042969,,0.0,103.68416068582069,,,,,
79,3.5999999999999996,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,52.0,,0.024527549743652344,59.00000000000001,0.03813767433166504,51.0,,0.020872831344604492,50.0,,0.039934396743774414,51.0,,0.07151913642883301,,0.0,103.68416068582069,,,,,
80,3.6374999999999997,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,50.0,,0.02062368392944336,53.0,0.03801250457763672,49.0,,0.02153635025024414,50.0,,0.03693270683288574,50.0,,0.07256722450256348,,0.0,103.68416068582069,,,,,
81,3.675,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,51.0,,0.020981788635253906,53.0,0.03710317611694336,50.0,,0.02176356315612793,51.0,,0.039788246154785156,53.0,,0.0722956657409668,,0.0,103.68416068582069,,,,,
82,3.7125,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,50.0,,0.020845413208007812,51.0,0.03710770606994629,49.0,,0.021077871322631836,50.0,,0.03700852394104004,53.0,,0.07144856452941895,,0.0,103.68416068582069,,,,,
83,3.75,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,56.0,,0.02208566665649414,55.0,0.03776288032531738,56.0,,0.02068495750427246,55.0,,0.03963589668273926,59.99999999999999,,0.07425737380981445,,0.0,103.68416068582069,,,,,
84,3.7874999999999996,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,57.00000000000001,,0.022095680236816406,56.0,0.037717342376708984,59.00000000000001,,0.020343303680419922,59.00000000000001,,0.03685760498046875,62.0,,0.07245850563049316,,0.0,103.68416068582069,,,,,
85,3.8249999999999997,2.0,benchmark2,3.0,1.0,66.19039156918973,0.0,46.91325074641939,1.0,64.0,,0.021033525466918945,64.0,0.03761029243469238,65.0,,0.02098560333251953,65.0,,0.03748583793640137,63.0,,0.07244324684143066,,0.0,103.68416068582069,,,,,
