,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,VAD_2,DOA_2,VAD_3,DOA_3,J,MUSIC_0,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_time,MUSIC_1,aMUSIC_1,NormMUSIC_1,aNormMUSIC_1,SRP_PHAT_1,MUSIC_2,MUSIC_3,aMUSIC_2,aMUSIC_3,NormMUSIC_2,NormMUSIC_3,aNormMUSIC_2,aNormMUSIC_3,SRP_PHAT_2,SRP_PHAT_3
18,1.5,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-26.0,0.00897073745727539,-163.0,0.01128387451171875,-11.0,0.007813692092895508,-32.0,0.011680841445922852,-35.0,0.031139135360717773,-91.0,-90.0,91.0,-90.0,89.0,69.0,87.0,-1.0,-75.0,-167.0,-102.0,-131.0,-99.0,-90.0,-3.0000000000000004
19,1.5375,2.0,dummy,6.0,0.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-59.99999999999999,0.007997751235961914,-160.0,0.01124715805053711,-125.00000000000001,0.007811069488525391,-127.00000000000001,0.011465072631835938,89.0,0.03158068656921387,-90.0,-82.0,-91.0,-87.0,-90.0,158.0,-70.0,-121.0,164.0,65.0,-102.0,-70.0,71.0,-65.0,-2.0
20,1.5750000000000002,2.0,dummy,6.0,0.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-123.00000000000001,0.008988380432128906,-156.0,0.010824918746948242,-35.0,0.008698463439941406,-84.0,0.011177301406860352,88.0,0.031101703643798828,-59.99999999999999,-69.0,-124.0,-126.0,-89.0,25.0,163.0,76.0,13.0,136.0,116.00000000000001,-94.0,-146.0,-138.0,-2.0
21,1.6125,2.0,dummy,6.0,0.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-72.0,0.007983922958374023,-115.0,0.011530637741088867,-29.000000000000004,0.0076105594635009766,-88.0,0.011127233505249023,88.0,0.031496286392211914,-134.0,-73.0,-124.0,-128.0,-88.0,-16.0,79.0,115.0,105.00000000000001,-149.0,86.0,-179.0,95.0,-136.0,-2.0
22,1.6500000000000001,2.0,dummy,6.0,0.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-45.0,0.00804281234741211,-25.0,0.011396169662475586,-130.0,0.007812976837158203,-25.0,0.011408090591430664,85.0,0.03135347366333008,-125.00000000000001,-46.0,-14.0,-46.0,-86.0,147.0,90.0,51.0,165.0,83.0,76.0,-53.0,49.0,-138.0,-1.0
23,1.6875,2.0,dummy,6.0,0.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-42.0,0.008803129196166992,-127.00000000000001,0.010580062866210938,-18.0,0.008651018142700195,-41.0,0.010460376739501953,-179.0,0.03188133239746094,-128.0,-20.0,-129.0,-22.0,-87.0,-86.0,-43.0,45.0,-20.0,-48.00000000000001,-106.0,-88.0,-103.0,-140.0,-1.0
24,1.725,2.0,dummy,6.0,0.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-34.0,0.008965253829956055,-123.00000000000001,0.01043701171875,-129.0,0.008517265319824219,-159.0,0.011091470718383789,-4.0,0.03163504600524902,-126.0,-22.0,-22.0,-23.0,-90.0,53.0,144.0,71.0,50.0,-155.0,-174.0,-135.0,79.0,-140.0,-1.0
25,1.7625000000000002,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,138.0,0.008823156356811523,-165.0,0.011449813842773438,-14.0,0.0077860355377197266,-26.0,0.011652946472167969,-12.000000000000002,0.03142189979553223,90.0,-118.00000000000001,-21.0,-14.0,90.0,-143.0,-162.0,2.0,-33.0,-163.0,38.0,-163.0,-99.0,-90.0,-1.0
26,1.8,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-86.0,0.008174896240234375,-39.0,0.012027263641357422,-167.0,0.009412765502929688,-14.0,0.011554956436157227,-46.0,0.03222346305847168,167.0,-99.0,-147.0,-175.0,92.0,-167.0,-32.0,-6.000000000000001,-132.0,-155.0,-174.0,-165.0,-69.0,-92.0,-2.0
27,1.8375000000000001,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-27.0,0.008959770202636719,-35.0,0.010605573654174805,-166.0,0.008592605590820312,-20.0,0.011488914489746094,-41.0,0.031606435775756836,-172.0,-161.0,-138.0,-170.0,92.0,-4.0,46.0,-8.0,-115.0,-151.0,82.0,-162.0,127.00000000000001,-92.0,-2.0
28,1.875,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-37.0,0.008385896682739258,-23.0,0.012006759643554688,-31.0,0.008091449737548828,-171.0,0.011418581008911133,-41.0,0.031950950622558594,32.0,-29.000000000000004,-138.0,-18.0,91.0,-31.0,-73.0,-142.0,131.0,-153.0,-94.0,-160.0,-78.0,-91.0,-1.0
29,1.9125,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-160.0,0.009087085723876953,-18.0,0.010617494583129883,-16.0,0.009333133697509766,-170.0,0.010692119598388672,-44.0,0.03180980682373047,-39.0,-130.0,-24.000000000000004,-164.0,90.0,-141.0,-134.0,-123.00000000000001,77.0,-162.0,55.0,-16.0,-102.0,-90.0,178.0
30,1.9500000000000002,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-14.999999999999998,0.008167743682861328,-175.0,0.0119476318359375,-157.0,0.007932424545288086,-130.0,0.012630462646484375,-44.0,0.03148031234741211,-33.0,-152.0,-168.0,-146.0,91.0,-148.0,,-107.0,,-14.999999999999998,,-164.0,,-90.0,
31,1.9875,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,92.0,0.008239984512329102,-163.0,0.011508464813232422,-16.0,0.008533000946044922,-35.0,0.010705947875976562,-46.0,0.03139758110046387,-90.0,-11.0,-31.0,-43.0,90.0,-24.000000000000004,,-69.0,,-24.000000000000004,,-135.0,,-90.0,
32,2.025,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-18.0,0.00910043716430664,-29.000000000000004,0.01134800910949707,-40.0,0.008053064346313477,-91.0,0.011744499206542969,-131.0,0.031873464584350586,-2.0,-43.0,-25.0,-27.0,90.0,-57.00000000000001,,-141.0,,-18.0,,-14.0,,-90.0,
33,2.0625,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-162.0,0.008086442947387695,-132.0,0.011645078659057617,-137.0,0.008801460266113281,-129.0,0.010483503341674805,-37.0,0.031542062759399414,-46.0,-138.0,-93.0,-90.0,90.0,-93.0,,-123.00000000000001,,-46.0,,-138.0,,-90.0,
34,2.0999999999999996,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-54.0,0.0089111328125,-70.0,0.012125015258789062,-39.0,0.007864952087402344,-53.0,0.011459589004516602,-179.0,0.03148961067199707,-124.0,-125.00000000000001,-93.0,-93.0,89.0,-84.0,,-138.0,,-48.00000000000001,,-40.0,,-88.0,
35,2.1374999999999997,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-88.0,0.008169174194335938,-2.0,0.011944055557250977,-43.0,0.008561134338378906,-52.0,0.01053762435913086,88.0,0.03211832046508789,-94.0,-177.0,-52.0,-24.000000000000004,-87.0,-52.0,,-24.000000000000004,,-94.0,,-164.0,,-179.0,
36,2.175,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,96.00000000000001,0.008826017379760742,171.0,0.01163172721862793,-96.00000000000001,0.007768154144287109,-11.0,0.011401891708374023,-3.0000000000000004,0.031713008880615234,-45.0,-11.0,-42.0,-146.0,-88.0,-32.0,,-145.0,,-58.00000000000001,,-25.0,,-179.0,
37,2.2125,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-22.0,0.008207559585571289,9.0,0.011540651321411133,-32.0,0.008983612060546875,-26.0,0.01041102409362793,90.0,0.03143191337585449,-32.0,-41.0,-164.0,-144.0,-89.0,-139.0,,-26.0,,-43.0,,-152.0,,-179.0,
38,2.25,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-38.0,0.009147167205810547,-86.0,0.01181650161743164,-144.0,0.008091211318969727,-149.0,0.011516332626342773,89.0,0.031278133392333984,-54.0,-156.0,-54.0,-23.0,-89.0,-29.000000000000004,,-20.0,,-43.0,,-140.0,,-179.0,
39,2.2874999999999996,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-122.0,0.00902247428894043,163.0,0.010782003402709961,-33.0,0.008819341659545898,-19.0,0.011538267135620117,-3.0000000000000004,0.030890464782714844,-46.0,-91.0,-57.00000000000001,-145.0,90.0,-33.0,,-121.0,,-50.0,,-27.0,,-90.0,
40,2.3249999999999997,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-44.0,0.00891423225402832,-59.00000000000001,0.011777877807617188,-57.00000000000001,0.007776021957397461,-142.0,0.011465072631835938,-3.0000000000000004,0.03153371810913086,-143.0,142.0,-121.0,-148.0,91.0,-109.0,,-22.0,,-44.0,,-22.0,,-91.0,
41,2.3625,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-127.00000000000001,0.009109258651733398,-152.0,0.011226892471313477,-178.0,0.007866144180297852,-16.0,0.01133871078491211,-10.0,0.03170895576477051,-13.0,-27.0,-164.0,-24.000000000000004,-46.0,-48.00000000000001,,-14.999999999999998,,-48.00000000000001,,-153.0,,-91.0,
42,2.4,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-80.0,0.008352279663085938,-27.0,0.01148533821105957,-154.0,0.008841991424560547,-19.0,0.010594844818115234,49.0,0.031316280364990234,-157.0,-45.0,-51.0,-162.0,-50.0,-29.000000000000004,,-3.0000000000000004,,-44.0,,-32.0,,-91.0,
43,2.4375,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-58.00000000000001,0.008854389190673828,-24.000000000000004,0.011465072631835938,-25.0,0.007850408554077148,-164.0,0.011452913284301758,-51.0,0.03146076202392578,-16.0,-29.999999999999996,-158.0,-24.000000000000004,91.0,-143.0,,-17.0,,-50.0,,-29.999999999999996,,-91.0,
44,2.4749999999999996,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,-16.0,0.008841991424560547,-92.0,0.01090383529663086,-160.0,0.008745431900024414,-20.0,0.01069021224975586,-48.00000000000001,0.03157210350036621,-139.0,82.0,-139.0,-29.999999999999996,90.0,-40.0,,-72.0,,-16.0,,-92.0,,-90.0,
45,2.5124999999999997,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,36.0,0.008115291595458984,-161.0,0.011536836624145508,-17.0,0.008305072784423828,-161.0,0.012316465377807617,-47.0,0.03238987922668457,91.0,-49.0,91.0,-32.0,90.0,-131.0,,-32.0,,-46.0,,-91.0,,-90.0,
46,2.55,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,3.0,91.0,0.008912086486816406,-44.0,0.010604619979858398,-32.0,0.008530855178833008,-28.0,0.011361122131347656,-44.0,0.030672788619995117,-4.0,-102.0,-167.0,-16.0,90.0,17.0,,141.0,,-49.0,,-91.0,,-90.0,
47,2.5875,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-159.0,0.00809931755065918,-88.0,0.011521577835083008,-159.0,0.008409738540649414,-88.0,0.010679483413696289,90.0,0.03148174285888672,-28.0,-160.0,-32.0,-32.0,-90.0,,,,,,,,,,
48,2.625,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-149.0,0.009513139724731445,-24.000000000000004,0.011823654174804688,-29.000000000000004,0.008701562881469727,-31.0,0.011409521102905273,90.0,0.03142428398132324,-23.0,-155.0,-36.0,-89.0,-90.0,,,,,,,,,,
49,2.6624999999999996,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-27.0,0.008060216903686523,-165.0,0.011435270309448242,-89.0,0.008780717849731445,-32.0,0.010521650314331055,90.0,0.031401872634887695,-50.0,-52.0,-33.0,-89.0,-90.0,,,,,,,,,,
50,2.6999999999999997,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-148.0,0.008900642395019531,-29.000000000000004,0.01056981086730957,-147.0,0.008554220199584961,-130.0,0.011258125305175781,90.0,0.030415058135986328,-19.0,-90.0,-87.0,-89.0,-90.0,,,,,,,,,,
51,2.7375,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-23.0,0.008308887481689453,-147.0,0.011471033096313477,-149.0,0.007992744445800781,-37.0,0.012769699096679688,90.0,0.03150796890258789,-154.0,-141.0,-94.0,-92.0,-90.0,,,,,,,,,,
52,2.775,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,1.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-28.0,0.009034156799316406,-174.0,0.011522769927978516,-151.0,0.007949590682983398,-154.0,0.011417865753173828,-90.0,0.03212261199951172,-9.0,-5.0,90.0,-165.0,90.0,,,,,,,,,,
53,2.8125,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,87.0,0.008783578872680664,90.0,0.010717630386352539,90.0,0.008594751358032227,90.0,0.010466575622558594,91.0,0.031862735748291016,-173.0,-95.0,-124.0,-143.0,-2.0,,,,,,,,,,
54,2.8499999999999996,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,89.0,0.00811147689819336,90.0,0.011504650115966797,90.0,0.00785207748413086,90.0,0.011312246322631836,91.0,0.03175997734069824,-21.0,-10.0,-125.00000000000001,-126.0,-3.0000000000000004,,,,,,,,,,
55,2.8874999999999997,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,90.0,0.008821249008178711,90.0,0.010370731353759766,90.0,0.008421659469604492,90.0,0.011424541473388672,91.0,0.03104400634765625,-50.0,-177.0,-122.0,-177.0,-3.0000000000000004,,,,,,,,,,
56,2.925,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,91.0,0.00889277458190918,91.0,0.011281728744506836,91.0,0.007954120635986328,91.0,0.011081218719482422,92.0,0.031447649002075195,-97.0,-122.0,-179.0,-176.0,-2.0,,,,,,,,,,
57,2.9625,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,91.0,0.008046388626098633,-124.0,0.011461257934570312,91.0,0.008633852005004883,91.0,0.010470151901245117,92.0,0.031466007232666016,-112.0,-113.0,-119.99999999999999,-117.0,-122.0,,,,,,,,,,
58,3.0,2.0,dummy,6.0,1.0,90.39432364811752,0.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,1.0,90.0,0.008176088333129883,90.0,0.011497259140014648,91.0,0.007750511169433594,91.0,0.011336565017700195,92.0,0.031243085861206055,-118.00000000000001,-142.0,-119.99999999999999,-119.99999999999999,-121.0,,,,,,,,,,
59,3.0374999999999996,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-35.0,0.008832931518554688,-27.0,0.010495424270629883,-24.000000000000004,0.008584737777709961,-137.0,0.010431766510009766,-91.0,0.031319379806518555,-158.0,-142.0,-36.0,-25.0,91.0,,,,,,,,,,
60,3.0749999999999997,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-140.0,0.008084297180175781,-142.0,0.011509895324707031,-150.0,0.007801055908203125,-143.0,0.011239767074584961,92.0,0.031629085540771484,-40.0,-37.0,-35.0,-29.000000000000004,-94.0,,,,,,,,,,
61,3.1125,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-143.0,0.008815765380859375,-139.0,0.010677576065063477,-157.0,0.008391380310058594,-146.0,0.011151552200317383,-179.0,0.030489206314086914,-37.0,-29.000000000000004,-32.0,-28.0,-93.0,,,,,,,,,,
62,3.15,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-149.0,0.008005857467651367,-144.0,0.011052608489990234,-153.0,0.007830381393432617,-147.0,0.011148929595947266,-89.0,0.031305551528930664,-39.0,-39.0,-31.0,-25.0,-116.00000000000001,,,,,,,,,,
63,3.1875,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-153.0,0.010180234909057617,-150.0,0.011823654174804688,-154.0,0.007928133010864258,-156.0,0.011043310165405273,117.0,0.0319671630859375,-40.0,-38.0,-32.0,-27.0,-117.0,,,,,,,,,,
64,3.2249999999999996,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-150.0,0.009153366088867188,-41.0,0.011249303817749023,-156.0,0.00861215591430664,-156.0,0.011268377304077148,86.0,0.031176090240478516,-44.0,-156.0,-26.0,-24.000000000000004,-85.0,,,,,,,,,,
65,3.2624999999999997,2.0,dummy,6.0,1.0,90.39432364811752,1.0,-174.0488146640888,0.0,-91.50825060730227,1.0,-126.15106975277008,2.0,-163.0,0.00798797607421875,-94.0,0.011279582977294922,-137.0,0.008649110794067383,-138.0,0.010271787643432617,87.0,0.03157806396484375,-47.0,-57.00000000000001,-23.0,-16.0,-86.0,,,,,,,,,,
